Date,USDBRL,VIX,Selic,IPCA
2023-07-06,4.8977,15.4399995803833,13.65,
2023-07-07,4.8799,14.829999923706055,13.65,
2023-07-10,4.8735,15.069999694824219,13.65,-0.08
2023-07-11,4.8949,14.84000015258789,13.65,
2023-07-12,4.8058,13.539999961853027,13.65,
2023-07-13,4.8038,13.609999656677246,13.65,
2023-07-14,4.7957,13.34000015258789,13.65,
2023-07-17,4.8302,13.479999542236328,13.65,
2023-07-18,4.804,13.300000190734863,13.65,
2023-07-19,4.8,13.760000228881836,13.65,
2023-07-20,4.7888,13.989999771118164,13.65,
2023-07-21,4.7732,13.600000381469727,13.65,
2023-07-24,4.7457,13.90999984741211,13.65,
2023-07-25,4.7496,13.859999656677246,13.65,
2023-07-26,4.7368,13.1899995803833,13.65,
2023-07-27,4.7202,14.40999984741211,13.65,
2023-07-28,4.7253,13.329999923706055,13.65,
2023-07-31,4.7415,13.630000114440918,13.65,
2023-08-01,4.7752,13.930000305175781,13.65,
2023-08-02,4.8083,16.09000015258789,13.65,
2023-08-03,4.8797,15.920000076293945,13.15,
2023-08-04,4.8609,17.100000381469727,13.15,
2023-08-07,4.901,15.770000457763672,13.15,
2023-08-08,4.9217,15.989999771118164,13.15,
2023-08-09,4.9015,15.960000038146973,13.15,
2023-08-10,4.8518,15.850000381469727,13.15,0.12
2023-08-11,4.8918,14.84000015258789,13.15,
2023-08-14,4.9481,14.819999694824219,13.15,
2023-08-15,4.9812,16.459999084472656,13.15,
2023-08-16,4.9772,16.780000686645508,13.15,
2023-08-17,4.9816,17.889999389648438,13.15,
2023-08-18,4.9724,17.299999237060547,13.15,
2023-08-21,4.9847,17.1299991607666,13.15,
2023-08-22,4.9431,16.969999313354492,13.15,
2023-08-23,4.8977,15.979999542236328,13.15,
2023-08-24,4.8748,17.200000762939453,13.15,
2023-08-25,4.8772,15.680000305175781,13.15,
2023-08-28,4.8938,15.079999923706055,13.15,
2023-08-29,4.8706,14.449999809265137,13.15,
2023-08-30,4.8653,13.880000114440918,13.15,
2023-08-31,4.9219,13.569999694824219,13.15,
2023-09-01,4.9318,13.09000015258789,13.15,
2023-09-04,4.9176,,13.15,
2023-09-05,4.9705,14.010000228881836,13.15,
2023-09-06,4.9762,14.449999809265137,13.15,
2023-09-07,,14.399999618530273,,
2023-09-08,4.9835,13.84000015258789,13.15,
2023-09-10,,,,0.23
2023-09-11,4.9366,13.800000190734863,13.15,
2023-09-12,4.9505,14.229999542236328,13.15,
2023-09-13,4.9171,13.479999542236328,13.15,
2023-09-14,4.8751,12.819999694824219,13.15,
2023-09-15,4.8689,13.789999961853027,13.15,
2023-09-18,4.8535,14.0,13.15,
2023-09-19,4.8575,14.109999656677246,13.15,
2023-09-20,4.8487,15.140000343322754,13.15,
2023-09-21,4.9229,17.540000915527344,12.65,
2023-09-22,4.9131,17.200000762939453,12.65,
2023-09-25,4.9606,16.899999618530273,12.65,
2023-09-26,4.9717,18.940000534057617,12.65,
2023-09-27,5.0289,18.219999313354492,12.65,
2023-09-28,5.0475,17.34000015258789,12.65,
2023-09-29,5.0076,17.520000457763672,12.65,
2023-10-02,5.0679,17.610000610351562,12.65,
2023-10-03,5.11,19.780000686645508,12.65,
2023-10-04,5.1526,18.579999923706055,12.65,
2023-10-05,5.1713,18.489999771118164,12.65,
2023-10-06,5.1918,17.450000762939453,12.65,
2023-10-09,5.1666,17.700000762939453,12.65,
2023-10-10,5.0862,17.030000686645508,12.65,0.26
2023-10-11,5.0496,16.09000015258789,12.65,
2023-10-12,,16.690000534057617,,
2023-10-13,5.0625,19.31999969482422,12.65,
2023-10-16,5.0618,17.209999084472656,12.65,
2023-10-17,5.0384,17.8799991607666,12.65,
2023-10-18,5.0568,19.219999313354492,12.65,
2023-10-19,5.054,21.399999618530273,12.65,
2023-10-20,5.0528,21.709999084472656,12.65,
2023-10-23,5.0164,20.3700008392334,12.65,
2023-10-24,5.0065,18.969999313354492,12.65,
2023-10-25,4.9981,20.190000534057617,12.65,
2023-10-26,5.0055,20.68000030517578,12.65,
2023-10-27,4.948,21.270000457763672,12.65,
2023-10-30,5.0074,19.75,12.65,
2023-10-31,5.0575,18.139999389648438,12.65,
2023-11-01,5.0194,16.8700008392334,12.65,
2023-11-02,,15.65999984741211,,
2023-11-03,4.891,14.90999984741211,12.15,
2023-11-06,4.8999,14.890000343322754,12.15,
2023-11-07,4.867,14.8100004196167,12.15,
2023-11-08,4.8855,14.449999809265137,12.15,
2023-11-09,4.9007,15.289999961853027,12.15,
2023-11-10,4.9219,14.170000076293945,12.15,0.24
2023-11-13,4.9247,14.760000228881836,12.15,
2023-11-14,4.8682,14.15999984741211,12.15,
2023-11-15,,14.180000305175781,,
2023-11-16,4.8575,14.319999694824219,12.15,
2023-11-17,4.8849,13.800000190734863,12.15,
2023-11-20,4.8723,13.40999984741211,12.15,
2023-11-21,4.8806,13.350000381469727,12.15,
2023-11-22,4.8968,12.850000381469727,12.15,
2023-11-23,4.8931,,12.15,
2023-11-24,4.8927,12.460000038146973,12.15,
2023-11-27,4.8951,12.6899995803833,12.15,
2023-11-28,4.8867,12.6899995803833,12.15,
2023-11-29,4.8933,12.979999542236328,12.15,
2023-11-30,4.9355,12.920000076293945,12.15,
2023-12-01,4.9191,12.630000114440918,12.15,
2023-12-04,4.9091,13.079999923706055,12.15,
2023-12-05,4.9522,12.850000381469727,12.15,
2023-12-06,4.9031,12.970000267028809,12.15,
2023-12-07,4.8949,13.0600004196167,12.15,
2023-12-08,4.9158,12.350000381469727,12.15,
2023-12-10,,,,0.28
2023-12-11,4.944,12.630000114440918,12.15,
2023-12-12,4.9476,12.069999694824219,12.15,
2023-12-13,4.958,12.1899995803833,12.15,
2023-12-14,4.8912,12.479999542236328,11.65,
2023-12-15,4.9397,12.279999732971191,11.65,
2023-12-18,4.9399,12.5600004196167,11.65,
2023-12-19,4.8663,12.529999732971191,11.65,
2023-12-20,4.8766,13.670000076293945,11.65,
2023-12-21,4.8755,13.649999618530273,11.65,
2023-12-22,4.8619,13.029999732971191,11.65,
2023-12-26,4.8368,12.989999771118164,11.65,
2023-12-27,4.8306,12.430000305175781,11.65,
2023-12-28,4.8413,12.470000267028809,11.65,
2023-12-29,4.8413,12.449999809265137,11.65,
2024-01-02,4.8916,13.199999809265137,11.65,
2024-01-03,4.9212,14.039999961853027,11.65,
2024-01-04,4.9188,14.130000114440918,11.65,
2024-01-05,4.8899,13.350000381469727,11.65,
2024-01-08,4.885,13.079999923706055,11.65,
2024-01-09,4.8937,12.760000228881836,11.65,
2024-01-10,4.8901,12.6899995803833,11.65,0.56
2024-01-11,4.8794,12.4399995803833,11.65,
2024-01-12,4.8543,12.699999809265137,11.65,
2024-01-15,4.8765,,11.65,
2024-01-16,4.9038,13.84000015258789,11.65,
2024-01-17,4.9346,14.789999961853027,11.65,
2024-01-18,4.9403,14.130000114440918,11.65,
2024-01-19,4.9223,13.300000190734863,11.65,
2024-01-22,4.949,13.1899995803833,11.65,
2024-01-23,4.9715,12.550000190734863,11.65,
2024-01-24,4.9192,13.140000343322754,11.65,
2024-01-25,4.9232,13.449999809265137,11.65,
2024-01-26,4.9125,13.260000228881836,11.65,
2024-01-29,4.9225,13.600000381469727,11.65,
2024-01-30,4.9638,13.3100004196167,11.65,
2024-01-31,4.9535,14.350000381469727,11.65,
2024-02-01,4.935,13.880000114440918,11.15,
2024-02-02,4.9471,13.850000381469727,11.15,
2024-02-05,5.0053,13.670000076293945,11.15,
2024-02-06,4.9687,13.0600004196167,11.15,
2024-02-07,4.9608,12.829999923706055,11.15,
2024-02-08,4.9804,12.789999961853027,11.15,
2024-02-09,4.9717,12.930000305175781,11.15,
2024-02-10,,,,0.42
2024-02-12,,13.930000305175781,,
2024-02-13,,15.850000381469727,,
2024-02-14,4.9723,14.380000114440918,11.15,
2024-02-15,4.971,14.010000228881836,11.15,
2024-02-16,4.9761,14.239999771118164,11.15,
2024-02-19,4.9585,,11.15,
2024-02-20,4.9408,15.420000076293945,11.15,
2024-02-21,4.9303,15.34000015258789,11.15,
2024-02-22,4.9419,14.539999961853027,11.15,
2024-02-23,4.9851,13.75,11.15,
2024-02-26,4.9819,13.739999771118164,11.15,
2024-02-27,4.9575,13.430000305175781,11.15,
2024-02-28,4.9557,13.84000015258789,11.15,
2024-02-29,4.9833,13.399999618530273,11.15,
2024-03-01,4.9596,13.109999656677246,11.15,
2024-03-04,4.9475,13.489999771118164,11.15,
2024-03-05,4.9488,14.460000038146973,11.15,
2024-03-06,4.9398,14.5,11.15,
2024-03-07,4.9364,14.4399995803833,11.15,
2024-03-08,4.9751,14.739999771118164,11.15,
2024-03-10,,,,0.83
2024-03-11,4.9777,15.220000267028809,11.15,
2024-03-12,4.9813,13.84000015258789,11.15,
2024-03-13,4.9803,13.75,11.15,
2024-03-14,4.9768,14.399999618530273,11.15,
2024-03-15,4.9937,14.40999984741211,11.15,
2024-03-18,5.0124,14.329999923706055,11.15,
2024-03-19,5.0352,13.819999694824219,11.15,
2024-03-20,5.012,13.039999961853027,11.15,
2024-03-21,4.9807,12.920000076293945,10.65,
2024-03-22,4.9897,13.0600004196167,10.65,
2024-03-25,4.9869,13.1899995803833,10.65,
2024-03-26,4.987,13.239999771118164,10.65,
2024-03-27,4.9856,12.779999732971191,10.65,
2024-03-28,4.9962,13.010000228881836,10.65,
2024-04-01,5.0532,13.649999618530273,10.65,
2024-04-02,5.0476,14.609999656677246,10.65,
2024-04-03,5.0724,14.329999923706055,10.65,
2024-04-04,5.0237,16.350000381469727,10.65,
2024-04-05,5.052,16.030000686645508,10.65,
2024-04-08,5.0421,15.1899995803833,10.65,
2024-04-09,5.008,14.979999542236328,10.65,
2024-04-10,5.0654,15.800000190734863,10.65,0.16
2024-04-11,5.0765,14.90999984741211,10.65,
2024-04-12,5.1364,17.309999465942383,10.65,
2024-04-15,5.1746,19.229999542236328,10.65,
2024-04-16,5.2635,18.399999618530273,10.65,
2024-04-17,5.2469,18.209999084472656,10.65,
2024-04-18,5.2512,18.0,10.65,
2024-04-19,5.2269,18.709999084472656,10.65,
2024-04-22,5.2043,16.940000534057617,10.65,
2024-04-23,5.1626,15.6899995803833,10.65,
2024-04-24,5.1592,15.970000267028809,10.65,
2024-04-25,5.1679,15.369999885559082,10.65,
2024-04-26,5.1184,15.029999732971191,10.65,
2024-04-29,5.1155,14.670000076293945,10.65,
2024-04-30,5.1718,15.649999618530273,10.65,
2024-05-01,,15.390000343322754,,
2024-05-02,5.1184,14.680000305175781,10.65,
2024-05-03,5.0668,13.489999771118164,10.65,
2024-05-06,5.0727,13.489999771118164,10.65,
2024-05-07,5.061,13.229999542236328,10.65,
2024-05-08,5.0887,13.0,10.65,
2024-05-09,5.1577,12.6899995803833,10.4,
2024-05-10,5.1464,12.550000190734863,10.4,0.38
2024-05-13,5.1412,13.600000381469727,10.4,
2024-05-14,5.1356,13.420000076293945,10.4,
2024-05-15,5.1423,12.449999809265137,10.4,
2024-05-16,5.127,12.420000076293945,10.4,
2024-05-17,5.1157,11.989999771118164,10.4,
2024-05-20,5.1085,12.149999618530273,10.4,
2024-05-21,5.1037,11.859999656677246,10.4,
2024-05-22,5.1502,12.289999961853027,10.4,
2024-05-23,5.1443,12.770000457763672,10.4,
2024-05-24,5.1508,11.930000305175781,10.4,
2024-05-27,5.1704,,10.4,
2024-05-28,5.1538,12.920000076293945,10.4,
2024-05-29,5.1972,14.279999732971191,10.4,
2024-05-30,,14.470000267028809,,
2024-05-31,5.2416,12.920000076293945,10.4,
2024-06-03,5.2373,13.109999656677246,10.4,
2024-06-04,5.2687,13.15999984741211,10.4,
2024-06-05,5.2841,12.630000114440918,10.4,
2024-06-06,5.2681,12.579999923706055,10.4,
2024-06-07,5.2802,12.220000267028809,10.4,
2024-06-10,5.3666,12.739999771118164,10.4,0.46
2024-06-11,5.3524,12.850000381469727,10.4,
2024-06-12,5.3891,12.039999961853027,10.4,
2024-06-13,5.3974,11.9399995803833,10.4,
2024-06-14,5.363,12.65999984741211,10.4,
2024-06-17,5.413,12.75,10.4,
2024-06-18,5.4074,12.300000190734863,10.4,
2024-06-19,5.4647,,10.4,
2024-06-20,5.4254,13.279999732971191,10.4,
2024-06-21,5.4416,13.199999809265137,10.4,
2024-06-24,5.4,13.329999923706055,10.4,
2024-06-25,5.429,12.84000015258789,10.4,
2024-06-26,5.5097,12.550000190734863,10.4,
2024-06-27,5.5229,12.239999771118164,10.4,
2024-06-28,5.5589,12.4399995803833,10.4,
2024-07-01,5.5893,12.220000267028809,10.4,
2024-07-02,5.6677,12.029999732971191,10.4,
2024-07-03,5.5863,12.09000015258789,10.4,
2024-07-04,5.4839,,10.4,
2024-07-05,5.497,12.479999542236328,10.4,
2024-07-08,5.472,12.369999885559082,10.4,
2024-07-09,5.4387,12.510000228881836,10.4,
2024-07-10,5.3967,12.850000381469727,10.4,0.21
2024-07-11,5.41,12.920000076293945,10.4,
2024-07-12,5.4529,12.460000038146973,10.4,
2024-07-15,5.4563,13.119999885559082,10.4,
2024-07-16,5.4274,13.1899995803833,10.4,
2024-07-17,5.467,14.479999542236328,10.4,
2024-07-18,5.5426,15.930000305175781,10.4,
2024-07-19,5.5543,16.520000457763672,10.4,
2024-07-22,5.5598,14.90999984741211,10.4,
2024-07-23,5.5807,14.720000267028809,10.4,
2024-07-24,5.6346,18.040000915527344,10.4,
2024-07-25,5.6402,18.459999084472656,10.4,
2024-07-26,5.6465,16.389999389648438,10.4,
2024-07-29,5.6479,16.600000381469727,10.4,
2024-07-30,5.6532,17.690000534057617,10.4,
2024-07-31,5.6621,16.360000610351562,10.4,
2024-08-01,5.6681,18.59000015258789,10.4,
2024-08-02,5.7366,23.389999389648438,10.4,
2024-08-05,5.7646,38.56999969482422,10.4,
2024-08-06,5.6528,27.709999084472656,10.4,
2024-08-07,5.6093,27.850000381469727,10.4,
2024-08-08,5.6172,23.790000915527344,10.4,
2024-08-09,5.5115,20.3700008392334,10.4,
2024-08-10,,,,0.38
2024-08-12,5.4911,20.709999084472656,10.4,
2024-08-13,5.4875,18.1200008392334,10.4,
2024-08-14,5.4502,16.190000534057617,10.4,
2024-08-15,5.4651,15.229999542236328,10.4,
2024-08-16,5.4632,14.800000190734863,10.4,
2024-08-19,5.4237,14.649999618530273,10.4,
2024-08-20,5.4547,15.880000114440918,10.4,
2024-08-21,5.4707,16.270000457763672,10.4,
2024-08-22,5.5524,17.549999237060547,10.4,
2024-08-23,5.5263,15.859999656677246,10.4,
2024-08-26,5.4921,16.149999618530273,10.4,
2024-08-27,5.4969,15.430000305175781,10.4,
2024-08-28,5.5315,17.110000610351562,10.4,
2024-08-29,5.6358,15.649999618530273,10.4,
2024-08-30,5.6562,15.0,10.4,
2024-09-02,5.623,,10.4,
2024-09-03,5.6224,20.719999313354492,10.4,
2024-09-04,5.6359,21.31999969482422,10.4,
2024-09-05,5.6049,19.899999618530273,10.4,
2024-09-06,5.5702,22.3799991607666,10.4,
2024-09-09,5.6097,19.450000762939453,10.4,
2024-09-10,5.6254,19.079999923706055,10.4,-0.02
2024-09-11,5.6387,17.690000534057617,10.4,
2024-09-12,5.6554,17.06999969482422,10.4,
2024-09-13,5.5717,16.559999465942383,10.4,
2024-09-16,5.5207,17.139999389648438,10.4,
2024-09-17,5.501,17.610000610351562,10.4,
2024-09-18,5.4767,18.229999542236328,10.4,
2024-09-19,5.4189,16.329999923706055,10.65,
2024-09-20,5.4775,16.149999618530273,10.65,
2024-09-23,5.5446,15.890000343322754,10.65,
2024-09-24,5.4702,15.390000343322754,10.65,
2024-09-25,5.4736,15.40999984741211,10.65,
2024-09-26,5.4412,15.369999885559082,10.65,
2024-09-27,5.4431,16.959999084472656,10.65,
2024-09-30,5.4481,16.729999542236328,10.65,
2024-10-01,5.4521,19.260000228881836,10.65,
2024-10-02,5.4305,18.899999618530273,10.65,
2024-10-03,5.485,20.489999771118164,10.65,
2024-10-04,5.4686,19.209999084472656,10.65,
2024-10-07,5.4626,22.639999389648438,10.65,
2024-10-08,5.5197,21.420000076293945,10.65,
2024-10-09,5.5737,20.860000610351562,10.65,
2024-10-10,5.5819,20.93000030517578,10.65,0.44
2024-10-11,5.6263,20.459999084472656,10.65,
2024-10-14,5.6045,19.700000762939453,10.65,
2024-10-15,5.6378,20.639999389648438,10.65,
2024-10-16,5.6749,19.579999923706055,10.65,
2024-10-17,5.6758,19.110000610351562,10.65,
2024-10-18,5.6672,18.030000686645508,10.65,
2024-10-21,5.7068,18.3700008392334,10.65,
2024-10-22,5.6958,18.200000762939453,10.65,
2024-10-23,5.7149,19.239999771118164,10.65,
2024-10-24,5.7087,19.079999923706055,10.65,
2024-10-25,5.6969,20.329999923706055,10.65,
2024-10-28,5.6988,19.799999237060547,10.65,
2024-10-29,5.714,19.34000015258789,10.65,
2024-10-30,5.7801,20.350000381469727,10.65,
2024-10-31,5.7779,23.15999984741211,10.65,
2024-11-01,5.8073,21.8799991607666,10.65,
2024-11-04,5.7898,21.979999542236328,10.65,
2024-11-05,5.7846,20.489999771118164,10.65,
2024-11-06,5.7648,16.270000457763672,10.65,
2024-11-07,5.6624,15.199999809265137,11.15,
2024-11-08,5.7648,14.9399995803833,11.15,
2024-11-10,,,,0.56
2024-11-11,5.798,14.970000267028809,11.15,
2024-11-12,5.7694,14.710000038146973,11.15,
2024-11-13,5.7713,14.020000457763672,11.15,
2024-11-14,5.7885,14.3100004196167,11.15,
2024-11-15,,16.139999389648438,,
2024-11-18,5.7603,15.579999923706055,11.15,
2024-11-19,5.7743,16.350000381469727,11.15,
2024-11-20,,17.15999984741211,,
2024-11-21,5.8173,16.8700008392334,11.15,
2024-11-22,5.8124,15.239999771118164,11.15,
2024-11-25,5.8002,14.600000381469727,11.15,
2024-11-26,5.799,14.100000381469727,11.15,
2024-11-27,5.8291,14.100000381469727,11.15,
2024-11-28,5.9871,,11.15,
2024-11-29,6.0535,13.510000228881836,11.15,
2024-12-02,6.0634,13.34000015258789,11.15,
2024-12-03,6.0707,13.300000190734863,11.15,
2024-12-04,6.0581,13.449999809265137,11.15,
2024-12-05,5.9849,13.539999961853027,11.15,
2024-12-06,6.0293,12.770000457763672,11.15,
2024-12-09,6.057,14.1899995803833,11.15,
2024-12-10,6.0529,14.180000305175781,11.15,0.39
2024-12-11,6.032,13.579999923706055,11.15,
2024-12-12,5.9408,13.920000076293945,12.15,
2024-12-13,6.04,13.8100004196167,12.15,
2024-12-16,6.0509,14.6899995803833,12.15,
2024-12-17,6.1685,15.869999885559082,12.15,
2024-12-18,6.1624,27.6200008392334,12.15,
2024-12-19,6.1841,24.09000015258789,12.15,
2024-12-20,6.078,18.360000610351562,12.15,
2024-12-23,6.1612,16.780000686645508,12.15,
2024-12-24,6.1541,14.270000457763672,12.15,
2024-12-26,6.1656,14.729999542236328,12.15,
2024-12-27,6.1991,15.949999809265137,12.15,
2024-12-30,6.1923,17.399999618530273,12.15,
2024-12-31,6.1923,,12.15,
2025-01-10,,,,0.52
